-10424.086155617557,16115.895424686105,0.9222264106958321
-10424.025750885492,16115.975119531258,0.9222264106958321
-10423.965346153425,16116.054814376412,0.9222264106958321
-10423.90494142136,16116.134509221567,0.9222264106958321
-10423.844536689296,16116.21420406672,0.9222264106958321
-10423.784131957229,16116.293898911874,0.9222264106958321
-10423.723727225164,16116.373593757027,0.9222264106958321
-10423.6633224931,16116.453288602183,0.9222264106958321
-10423.602917761033,16116.532983447336,0.9222264106958321
-10423.542513028968,16116.61267829249,0.9222264106958321
-10423.482108296903,16116.692373137643,0.9222264106958321
-10423.421703564836,16116.772067982798,0.9222264106958321
-10423.361298832771,16116.851762827951,0.9222264106958321
-10423.300894100707,16116.931457673105,0.9222264106958321
-10423.24048936864,16117.011152518258,0.9222264106958321
-10423.180084636575,16117.090847363414,0.9222264106958321
-10423.11967990451,16117.170542208567,0.9222264106958321
-10423.059275172443,16117.25023705372,0.9222264106958321
-10422.998870440379,16117.329931898874,0.9222264106958321
-10422.938465708314,16117.409626744029,0.9222264106958321
-10422.878060976247,16117.489321589183,0.9222264106958321
-10422.817656244182,16117.569016434336,0.9222264106958321
-10422.757251512117,16117.64871127949,0.9222264106958321
-10422.69684678005,16117.728406124645,0.9222264106958321
-10422.636442047986,16117.808100969798,0.9222264106958321
-10422.576037315921,16117.887795814951,0.9222264106958321
-10422.515632583854,16117.967490660105,0.9222264106958321
-10422.45522785179,16118.04718550526,0.9222264106958321
-10422.394823119725,16118.126880350414,0.9222264106958321
-10422.334418387658,16118.206575195567,0.9222264106958321
-10422.274013655593,16118.28627004072,0.9222264106958321
-10422.213608923528,16118.365964885876,0.9222264106958321
-10422.153204191462,16118.445659731029,0.9222264106958321
-10422.092799459397,16118.525354576183,0.9222264106958321
-10422.032394727332,16118.605049421336,0.9222264106958321
-10421.971989995265,16118.684744266491,0.9222264106958321
-10421.9115852632,16118.764439111645,0.9222264106958321
-10421.851180531135,16118.844133956798,0.9222264106958321
-10421.790775799069,16118.923828801951,0.9222264106958321
-10421.730371067004,16119.003523647107,0.9222264106958321
-10421.669966334939,16119.08321849226,0.9222264106958321
-10421.609561602872,16119.162913337414,0.9222264106958321
-10421.549156870808,16119.242608182567,0.9222264106958321
-10421.488752138743,16119.322303027722,0.9222264106958321
-10421.428347406676,16119.401997872876,0.9222264106958321
-10421.367942674611,16119.481692718029,0.9222264106958321
-10421.307537942546,16119.561387563183,0.9222264106958321
-10421.24713321048,16119.641082408336,0.9222264106958321
-10421.186728478415,16119.720777253491,0.9222264106958321
-10421.12632374635,16119.800472098645,0.9222264106958321
-10421.065919014283,16119.880166943798,0.9222264106958321
-10421.005514282218,16119.959861788951,0.9222264106958321
-10420.945109550154,16120.039556634107,0.9222264106958321
-10420.884704818087,16120.11925147926,0.9222264106958321
-10420.824300086022,16120.198946324414,0.9222264106958321
-10420.763895353957,16120.278641169567,0.9222264106958321
-10420.70349062189,16120.358336014722,0.9222264106958321
-10420.643085889826,16120.438030859876,0.9222264106958321
-10420.58268115776,16120.517725705029,0.9222264106958321
-10420.522276425694,16120.597420550183,0.9222264106958321
-10420.46187169363,16120.677115395338,0.9222264106958321
-10420.401466961563,16120.756810240491,0.9222264106958321
-10420.341062229498,16120.836505085645,0.9222264106958321
-10420.280657497433,16120.916199930798,0.9222264106958321
-10420.220252765366,16120.995894775953,0.9222264106958321
-10420.159848033301,16121.075589621107,0.9222264106958321
-10420.099443301237,16121.15528446626,0.9222264106958321
-10420.03903856917,16121.234979311414,0.9222264106958321
-10419.978633837105,16121.314674156569,0.9222264106958321
-10419.91822910504,16121.394369001722,0.9222264106958321
-10419.857824372973,16121.474063846876,0.9222264106958321
-10419.797419640909,16121.553758692029,0.9222264106958321
-10419.737014908844,16121.633453537184,0.9222264106958321
-10419.676610176777,16121.713148382338,0.9222264106958321
-10419.616205444712,16121.792843227491,0.9222264106958321
