-11.42456359,26.08158935
-11.33448603,26.12513089
-11.2444148,26.16868454
-11.15435624,26.2122624
-11.06431669,26.25587659
-10.97430249,26.29953921
-10.88431997,26.34326237
-10.79437547,26.38705818
-10.70447532,26.43093874
-10.61462587,26.47491617
-10.52483345,26.51900258
-10.43510439,26.56321006
-10.34544503,26.60755073
-10.2558617,26.6520367
-10.16636076,26.69668008
-10.07694852,26.74149296
-9.987631332,26.78648747
-9.898415526,26.83167571
-9.809307441,26.87706979
-9.720313412,26.92268181
-9.631439776,26.96852388
-9.54269287,27.01460812
-9.45407903,27.06094662
-9.365604592,27.10755151
-9.277275894,27.15443488
-9.189099271,27.20160884
-9.101081059,27.2490855
-9.013227597,27.29687698
-8.925545219,27.34499537
-8.838040262,27.39345279
-8.750719064,27.44226135
-8.66358796,27.49143314
-8.576653286,27.54098029
-8.48992138,27.59091489
-8.403398577,27.64124906
-8.317090747,27.69199202
-8.231002436,27.74314484
-8.145137958,27.79470714
-8.059501627,27.84667857
-7.974097756,27.89905874
-7.88893066,27.95184731
-7.804004652,28.00504389
-7.719324047,28.05864811
-7.634893157,28.11265962
-7.550716297,28.16707804
-7.466797781,28.221903
-7.383141922,28.27713413
-7.299753034,28.33277107
-7.216635432,28.38881345
-7.133793428,28.4452609
-7.051231337,28.50211305
-6.968953473,28.55936954
-6.886964149,28.61702999
-6.805267679,28.67509403
-6.723868377,28.73356131
-6.642770557,28.79243145
-6.561978533,28.85170407
-6.481496619,28.91137882
-6.401329127,28.97145533
-6.321480373,29.03193323
-6.24195467,29.09281214
-6.162756332,29.1540917
-6.083889672,29.21577155
-6.005359005,29.27785131
-5.927168644,29.34033062
-5.849322903,29.4032091
-5.771826096,29.46648639
-5.694682537,29.53016213
-5.61789654,29.59423594
-5.541472418,29.65870745
-5.465414485,29.7235763
-5.389727055,29.78884211
-5.314414442,29.85450453
-5.239479189,29.92056212
-5.164916559,29.9870091
-5.090719951,30.05383856
-5.01688276,30.12104362
-4.943398383,30.18861736
-4.870260217,30.25655289
-4.797461659,30.3248433
-4.724996105,30.39348171
-4.652856952,30.4624612
-4.581037596,30.53177487
-4.509531434,30.60141583
-4.438331864,30.67137717
-4.367432281,30.741652
-4.296826082,30.81223341
-4.226506664,30.88311451
-4.156467423,30.95428839
-4.086701757,31.02574815
-4.017203061,31.0974869
-3.947964733,31.16949772
-3.87898017,31.24177373
-3.810242767,31.31430802
-3.741745921,31.38709368
-3.67348303,31.46012383
-3.605447489,31.53339156
-3.537632696,31.60688997
-3.470032047,31.68061215
-3.402638939,31.75455122
-3.335446769,31.82870026
-3.268448932,31.90305238
-3.201638826,31.97760068
-3.135009848,32.05233825
-3.068555394,32.1272582
-3.002268861,32.20235363
-2.936143645,32.27761763
-2.870173143,32.3530433
-2.804350753,32.42862375
-2.738669869,32.50435208
-2.67312389,32.58022138
-2.607706211,32.65622475
-2.54241023,32.73235529
-2.477229343,32.80860611
-2.412156947,32.88497029
-2.347186438,32.96144095
-2.282311213,33.03801118
-2.217524669,33.11467409
-2.152820203,33.19142276
-2.08819121,33.2682503
-2.023631088,33.34514981
-1.959133234,33.42211439
-1.894691044,33.49913714
-1.830297914,33.57621115
-1.765947242,33.65332953
-1.701632424,33.73048539
-1.637346857,33.8076718
-1.573083937,33.88488189
-1.508837061,33.96210874
-1.444599626,34.03934545
-1.416998782,34.07253451
-1.356006039,34.15178024
-1.295013296,34.23102596
-1.234020553,34.31027169
-1.17302781,34.38951742
-1.112035067,34.46876315
-1.051042324,34.54800887
-0.990049581,34.6272546
-0.929056838,34.70650033
-0.868064095,34.78574606
-0.807071352,34.86499178
-0.746078609,34.94423751
-0.685085867,35.02348324
-0.624093124,35.10272897
-0.563100381,35.18197469
-0.502107638,35.26122042
-0.441114895,35.34046615
-0.380122152,35.41971188
-0.319129409,35.4989576
-0.258136666,35.57820333
-0.197143923,35.65744906
-0.13615118,35.73669479
-0.075158437,35.81594051
-0.014165694,35.89518624
0.046827048,35.97443197
0.107819791,36.05367769
0.168812534,36.13292342
0.229805277,36.21216915
0.29079802,36.29141488
0.351790763,36.3706606
0.412783506,36.44990633
0.473776249,36.52915206
0.534768992,36.60839779
0.595761735,36.68764351
0.656754478,36.76688924
0.717747221,36.84613497
0.778739963,36.9253807
0.839732706,37.00462642
0.900725449,37.08387215
0.961718192,37.16311788
1.022710935,37.24236361
1.083703678,37.32160933
1.144696421,37.40085506
1.205689164,37.48010079
1.266681907,37.55934652
1.32767465,37.63859224
1.388667393,37.71783797
1.449660136,37.7970837
1.510652878,37.87632943
1.571645621,37.95557515
1.632638364,38.03482088
1.693631107,38.11406661
1.75462385,38.19331233
1.815616593,38.27255806
1.876609336,38.35180379
1.937602079,38.43104952
1.998594822,38.51029524
2.059587565,38.58954097
2.120580308,38.6687867
2.18157305,38.74803243
2.242565793,38.82727815
2.303558536,38.90652388
2.364551279,38.98576961
2.425544022,39.06501534
2.486536765,39.14426106
2.547529508,39.22350679
2.608522251,39.30275252
2.669514994,39.38199825
2.730507737,39.46124397
2.79150048,39.5404897
2.852493223,39.61973543
2.913485965,39.69898116
2.974478708,39.77822688
3.035471451,39.85747261
3.096464194,39.93671834
3.157456937,40.01596407
3.21844968,40.09520979
3.279442423,40.17445552
3.340435166,40.25370125
3.401427909,40.33294697
3.462420652,40.4121927
3.523413395,40.49143843
3.584406138,40.57068416
3.64539888,40.64992988
3.706391623,40.72917561
3.767384366,40.80842134
3.828377109,40.88766707
3.889369852,40.96691279
3.950362595,41.04615852
4.011355338,41.12540425
4.072348081,41.20464998
4.133340824,41.2838957
4.194333567,41.36314143
4.25532631,41.44238716
4.316319053,41.52163289
4.377311795,41.60087861
4.438304538,41.68012434
4.499297281,41.75937007
4.560290024,41.8386158
4.621282767,41.91786152
4.68227551,41.99710725
4.743268253,42.07635298
4.804260996,42.1555987
4.865253739,42.23484443
4.926246482,42.31409016
4.987239225,42.39333589
5.048231967,42.47258161
5.10922471,42.55182734
5.170217453,42.63107307
5.231210196,42.7103188
5.292202939,42.78956452
5.353195682,42.86881025
5.414188425,42.94805598
5.475181168,43.02730171
5.536173911,43.10654743
5.597166654,43.18579316
5.658159397,43.26503889
5.71915214,43.34428462
5.780144882,43.42353034
5.841137625,43.50277607
5.902130368,43.5820218
5.963123111,43.66126753
6.024115854,43.74051325
6.085108597,43.81975898
6.14610134,43.89900471
6.207094083,43.97825044
6.268086826,44.05749616
6.329079569,44.13674189
6.390072312,44.21598762
6.451065055,44.29523334
6.512057797,44.37447907
6.57305054,44.4537248
6.634043283,44.53297053
6.695036026,44.61221625
6.756028769,44.69146198
6.817021512,44.77070771
6.878014255,44.84995344
6.939006998,44.92919916
6.999999741,45.00844489
7.060992484,45.08769062
7.121985227,45.16693635
7.18297797,45.24618207
7.243970712,45.3254278
7.304963455,45.40467353
7.365956198,45.48391926
7.426948941,45.56316498
7.487941684,45.64241071
7.548934427,45.72165644
7.60992717,45.80090217
7.670919913,45.88014789
7.731912656,45.95939362
7.792905399,46.03863935
7.853898142,46.11788508
7.914890884,46.1971308
7.975883627,46.27637653
8.03687637,46.35562226
8.097869113,46.43486798
8.158861856,46.51411371
8.219854599,46.59335944
8.280847342,46.67260517
8.341840085,46.75185089
8.402832828,46.83109662
8.463825571,46.91034235
8.524818314,46.98958808
8.585811057,47.0688338
8.646803799,47.14807953
8.707796542,47.22732526
8.768789285,47.30657099
8.829782028,47.38581671
8.890774771,47.46506244
8.951767514,47.54430817
9.012760257,47.6235539
9.073753,47.70279962
9.134745743,47.78204535
9.195738486,47.86129108
9.256731229,47.94053681
9.317723972,48.01978253
9.378716714,48.09902826
9.439709457,48.17827399
9.5007022,48.25751971
9.561694943,48.33676544
9.622687686,48.41601117
9.683680429,48.4952569
9.744673172,48.57450262
9.805665915,48.65374835
9.866658658,48.73299408
9.927651401,48.81223981
9.988644144,48.89148553
10.04963689,48.97073126
10.11062963,49.04997699
10.17162237,49.12922272
10.23261512,49.20846844
10.29360786,49.28771417
10.3546006,49.3669599
10.41559334,49.44620563
10.47658609,49.52545135
10.53757883,49.60469708
10.59857157,49.68394281
10.62747096,49.72149076
10.71181929,49.79191952
10.79617153,49.86230543
10.88053158,49.93260563
10.96490335,50.00277727
11.04929072,50.0727775
11.13369762,50.14256346
11.21812795,50.21209231
11.3025856,50.28132119
11.38707448,50.35020724
11.4715985,50.41870761
11.55616156,50.48677945
11.64076757,50.55437991
11.72542042,50.62146614
11.81012403,50.68799527
11.8948823,50.75392446
11.97969912,50.81921086
12.06457841,50.88381161
12.14952407,50.94768386
12.23454001,51.01078475
12.31963012,51.07307143
12.40479831,51.13450106
12.49004849,51.19503077
12.57538456,51.25461771
12.66081042,51.31321904
12.74632998,51.37079189
12.83194714,51.42729342
12.9176658,51.48268076
13.00348988,51.53691108
13.08942327,51.58994151
